station,datetime,pm25_ugm3,co_mgm3,no2_ugm3,o3_ugm3,pm10_ugm3,so2_ugm3,wind_direction_deg,humidity_pct,uv_index,pressure_hpa,solar_radiation_wm2,temperature_c,wind_speed_ms,precipitation_mm
CARAPUNGO,2022-11-01,15.593618055555556,0.5617430555555555,23.669034722222225,33.53426388888889,38.201365674603174,5.137854166666667,216.39545833333335,73.93430555555555,,743.7148055555556,241.83161111111113,14.721270833333334,1.9800555555555557,39.0
CARAPUNGO,2022-12-01,13.725235215053765,0.5710201612903226,21.334737903225808,29.870149261726663,35.803717458970006,3.493655913978495,246.02582661290322,76.9474059139785,,743.0727956989248,238.89824596774196,14.355221774193549,1.9831922043010755,30.400000000000002
CARAPUNGO,2023-01-01,13.100894489247313,0.6524287634408602,21.813400537634408,23.752851295210167,20.761780913978495,3.8553225806451614,241.67069220430108,80.29883064516129,,743.7347043010752,212.60568548387099,14.028158602150539,1.7056451612903225,138.7
CARAPUNGO,2023-02-01,14.79723400297619,0.5971480654761905,16.148519345238096,26.545297619047616,21.896510416666665,2.5721955525153612,253.08902529761906,78.0492931547619,,743.1645386904762,233.53252976190475,15.02407738095238,1.8445461309523812,36.7
CARAPUNGO,2023-03-01,15.27010752688172,0.6293763776881721,16.245987903225807,20.236901881720428,28.809932795698924,2.8693346774193547,245.56114247311828,84.37784274193548,,744.213622311828,179.1780443548387,13.979206989247313,1.5793750000000002,132.1
CARAPUNGO,2023-04-01,15.187416666666667,0.6109916666666666,17.16235972222222,24.303180555555556,39.342486111111114,2.916593024306497,243.4856388888889,82.52330555555555,,743.9484791666667,212.68897916666668,14.622673611111113,1.615625,187.6
CARAPUNGO,2023-05-01,16.9619623655914,0.5987829301075269,16.194697580645162,19.424966397849463,32.544038978494626,2.132396953405018,225.84407930107525,75.24065860215055,,744.3931317204301,220.63025537634408,15.805860215053762,1.6099865591397848,76.3
CARAPUNGO,2023-06-01,17.746138888888886,0.7365173611111111,15.578076388888888,19.18784722222222,39.78165277777778,2.396777777777778,212.0689236111111,68.83652777777777,,744.3618472222223,224.9391666666667,15.665666666666668,1.7808333333333335,2.9000000000000004
CARAPUNGO,2023-07-01,15.86875,0.6004254032258064,15.629206989247312,23.7916061827957,49.11695228494623,2.404193548387097,214.55510752688173,63.97405913978494,,744.3664784946237,236.96276881720428,15.888508064516127,1.8616935483870967,43.3
CARAPUNGO,2023-08-01,18.584879032258065,0.4559563172043011,22.177930107526883,30.95927419354839,33.579220430107526,3.061176075268817,197.85636424731183,61.850806451612904,,744.2455107526882,237.3264112903226,15.730357243916243,1.7308266129032257,14.0
CARAPUNGO,2023-09-01,28.29415972222222,0.6220569444444444,33.42039583333334,37.429500000000004,32.28297395833333,5.67525,202.13249305555553,60.230201388888894,,743.7989444444445,245.8184722222222,16.00466666666667,1.7657638888888887,11.4
CARAPUNGO,2023-10-01,21.73300029868578,0.6113218339307048,26.903369039860976,33.32860065710872,27.576196236559138,4.483220829383769,230.78504032258064,76.64685259856631,,744.151824223417,217.7264934289128,15.373478195937873,1.672539575866189,95.3
CARAPUNGO,2023-11-01,16.17314236111111,0.5026375,23.24324074074074,28.310861111111112,36.67077777777778,4.694549364937134,234.04295138888887,75.83240972222222,,743.5417152777778,244.305,15.702909722222222,1.8482291666666666,80.10000000000001
CARAPUNGO,2023-12-01,16.033413978494625,0.5921606182795699,21.612224462365592,22.975530913978492,25.406991691104594,4.139368279569893,247.33121639784946,79.13809139784946,,743.605940860215,213.53951612903225,15.699717741935483,1.6861290322580644,113.2
CARAPUNGO,2024-01-01,17.490376344086023,0.5469778225806452,21.1577688172043,24.40869623655914,32.772110072065885,4.673924731182796,240.59653897849464,73.46380376344086,,744.2187365591398,234.4811827956989,15.974395161290323,1.7307795698924733,14.8
CARAPUNGO,2024-02-01,14.698772204806689,0.6055294540229885,22.95375,23.593117816091954,34.86165229885057,4.614103970741902,244.274499738767,78.90379179728318,,744.5513753918495,224.55705329153608,15.734067398119123,1.6872243991640543,105.8
CARAPUNGO,2024-03-01,14.907701612903226,0.6075880376344086,26.281975806451616,25.958212365591397,30.64333333333333,5.873588709677419,240.2749059139785,74.87440860215054,,744.4835349462365,215.04294354838711,16.12662634408602,1.7017204301075268,112.5
CARAPUNGO,2024-04-01,16.76959695165945,0.5628158740079365,27.3326875,24.23193277777778,31.303104166666667,7.705211895472597,228.96653583333335,79.21298194444445,,744.3606305555555,212.70578055555558,15.501415,1.5488291666666665,127.2
CARAPUNGO,2024-05-01,14.33075940860215,0.6212795698924731,23.33383064516129,17.573057795698926,43.224287634408604,5.472614247311828,226.53069892473118,79.71198924731183,,744.4641532258064,213.03440860215053,15.769603494623654,1.563978494623656,73.60000000000001
CARAPUNGO,2024-06-01,12.011861111111113,0.46765989583333334,21.08579166666667,20.941659722222223,48.458354166666666,4.323722222222222,254.42611111111108,75.33136805555556,,744.6942777777778,218.06166666666667,15.373291666666667,1.6800277777777777,21.3
CARAPUNGO,2024-07-01,12.456747311827957,0.30456754032258065,23.6409811827957,25.949556451612906,49.77146729390681,5.860262096774194,196.31690860215053,60.022083333333335,,744.3761424731182,251.44543010752687,16.076276881720432,1.8340591397849462,6.9
CARAPUNGO,2024-08-01,15.968373655913977,0.5613057795698925,29.01064516129032,37.4021438172043,47.562594086021505,7.406283602150537,200.58137768817207,58.32018817204301,,744.6979301075269,255.68467741935484,15.693346774193548,1.906149193548387,6.7
CARAPUNGO,2024-09-01,22.09037402534113,0.6979659722222222,33.66744444444445,52.44468055555555,32.368,8.66125,190.65435416666668,55.60748611111111,,743.6916875000001,266.1375,16.156590277777777,1.9256041666666666,21.5
CARAPUNGO,2024-10-01,18.669710844068277,0.6905562047399606,31.04932041364933,46.21147328286153,26.92331989247312,5.0216761159685745,211.43864122602815,72.34337491599463,,744.0551646505376,274.6865759408602,15.505986223118281,1.9041595262096775,52.7
CARAPUNGO,2024-11-01,20.46509502593708,0.8159321630658436,29.80366862139918,38.843246939300414,30.79134722222222,5.296436970436008,224.6996099653947,68.60526471193415,,743.7677132201646,256.38349922839507,14.821710390946501,2.045993569958848,3.1500000000000004
CARAPUNGO,2024-12-01,10.07920060483871,0.5480288978494624,19.26122311827957,27.877363558467742,26.411951197817835,3.6734422263239903,257.4909240591398,81.21800403225807,,743.651377688172,209.57900873655913,14.71777833781362,1.7803494623655913,73.65
CARAPUNGO,2025-01-01,11.806545698924731,0.4676579301075269,21.36793010752688,27.430181451612903,27.87390636200717,3.6298521226633866,248.3696497375832,77.26725134408602,,744.0330107526883,234.9938306451613,14.709291474654377,1.7217996351766514,90.5
CARAPUNGO,2025-02-01,13.093080357142856,0.46930133928571427,19.64373511904762,23.54168154761905,27.494613095238098,3.194784226190476,243.53848214285713,82.55082589285715,,743.9537127976191,187.63058035714286,14.476934523809524,1.6106696428571428,109.5
CARAPUNGO,2025-03-01,13.330774176606125,0.5132837255972442,19.602449305731945,26.411574922765208,28.01258064516129,2.9388958954904103,236.44914598222908,81.78636316077522,,744.1306651616123,193.53991235271394,14.487670224067992,1.5923266370484837,124.0
CARAPUNGO,2025-04-01,13.930418055555556,0.5306548611111112,19.725682512626264,23.645944444444446,41.06363690476191,3.8265029904136085,217.6792847222222,80.23070138888889,,744.2914722222222,200.86993055555556,14.949340277777777,1.4894652777777777,172.3
CARAPUNGO,2025-05-01,12.683635752688172,0.48620362903225806,19.373219086021503,18.84576612903226,37.19833333333334,1.799959677419355,237.78980510752686,77.49728494623656,,744.6003293010752,197.5737231182796,15.098158602150539,1.5050403225806452,105.39999999999999
CARAPUNGO,2025-06-01,14.430625,0.47228333333333333,20.033486111111113,17.839930555555554,36.996722222222225,1.514923611111111,220.58652777777777,74.20176388888889,,744.6474027777778,207.62236111111113,14.898458333333332,1.5905555555555557,32.6
CARAPUNGO,2025-07-01,13.01678667434716,0.5520591397849463,20.632479838709678,21.167103494623657,32.140844854070664,1.873649193548387,203.88683467741936,64.39381720430107,,744.4675268817203,224.33844086021503,15.274744623655915,1.5289247311827956,1.0
CARAPUNGO,2025-08-01,16.115198252688174,0.5761355193796233,21.27299059139785,28.133156362007167,38.05692652329749,1.7092069892473118,201.8659139784946,65.00893817204302,,744.6851209677419,233.5451612903226,14.958319892473117,1.7638978494623654,34.6
CARAPUNGO,2025-09-01,17.42974007936508,0.5961592487648939,23.930419444444443,32.73276388888889,38.4238005952381,1.7679932937930252,208.46429861111113,67.23244444444444,,744.4615416666668,231.12055555555554,15.14901388888889,1.6298333333333335,111.3
CARAPUNGO,2025-10-01,16.844710872162487,0.5336042712066905,21.721972072879332,26.602145609318995,30.710849910394266,3.5906963112305856,216.07444724462368,78.00234879032257,,744.0572463037635,235.57797043010754,14.577503360215054,1.5420850134408601,142.9
CARAPUNGO,2025-11-01,13.320382936507938,0.6022355324074073,16.217125,21.35671378968254,27.63916865079365,2.5407525352733686,243.62734722222223,81.51420138888889,,743.722,211.45833333333334,14.690958333333333,1.5384166666666668,90.9
CARAPUNGO,2025-12-01,17.000927419354838,0.5966055107526882,19.66985887096774,22.076780913978496,41.134516129032264,3.913084677419355,228.1940927419355,66.13310483870967,,743.339623655914,266.37130376344084,15.053494623655913,1.9661424731182795,1.1
CENTRO,2004-01-01,15.275357142857143,3.4924075940860217,43.150766129032256,18.421979166666667,25.5,11.466824776785716,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2004-02-01,16.347916666666666,2.8932183908045976,48.61713505747126,18.814583333333335,25.5,7.338080164716749,105.05333333333333,75.88020833333333,,727.0979166666667,195.15916666666666,14.542083333333332,1.3833333333333333,0.0
CENTRO,2004-03-01,16.6275,2.6155981182795696,38.17036290322581,19.315520833333334,25.5,6.300530133928572,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2004-04-01,16.072625000000002,2.657513888888889,40.69324876792115,17.615,25.5,6.486102120535715,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2004-05-01,15.361354166666667,2.5390524193548387,31.551695879964885,15.116468253968254,25.5,5.9160714285714295,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2004-06-01,13.195833333333333,2.0046892297979797,27.597637626262628,17.1175,25.5,4.362160746205178,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2004-07-01,11.148333333333333,2.023951612903226,33.08438864764268,21.528958333333332,25.5,3.4810546875000012,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2004-08-01,13.581923924731182,2.5081922043010754,26.480329301075272,29.483541666666667,25.5,5.529492187500001,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2004-09-01,14.879945601851851,0.7977925246229609,35.5455,35.16019005847953,25.5,3.487621176616615,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2004-10-01,16.355239563567363,0.7281875000000001,40.63274865591398,25.015833333333333,25.5,3.792939316158562,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2004-11-01,15.718027777777777,0.7766249999999999,43.001243055555555,20.827604166666667,25.5,4.261509038800705,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2004-12-01,17.96826612903226,2.803887872208437,39.53202956989247,18.874375,25.5,7.221448730261871,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2005-01-01,15.24652553763441,2.5550672043010754,32.48986559139785,18.421979166666667,25.5,6.637882653061226,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2005-02-01,16.291247084548104,2.630825233793984,29.725092842305543,18.81458333333333,25.5,9.929739127793974,105.05333333333333,75.88020833333333,,727.0979166666666,195.15916666666666,14.542083333333334,1.3833333333333333,0.0
CENTRO,2005-03-01,17.323299731182797,2.231840053763441,34.18271505376344,30.772758736559137,25.5,11.67929070161789,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2005-04-01,15.09238888888889,2.651659722222222,35.12709468843844,33.192027777777774,25.5,13.016154618042801,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2005-05-01,15.04399193548387,2.762985551075269,35.81915994623656,33.436512096774194,25.5,7.65119694009623,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2005-06-01,20.182166666666667,2.621858796296296,31.67420138888889,32.21965277777778,25.5,9.105328798185942,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2005-07-01,15.338669354838709,2.5012970430107524,28.151765979689365,41.13952284946237,25.5,8.08356717687075,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2005-08-01,22.71418682795699,2.5613760080645163,27.212701612903224,42.07827956989247,25.5,10.396869202226345,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2005-09-01,25.69349074074074,1.3903373015873015,31.09964078282828,36.96623611111111,25.5,11.335101332199546,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2005-10-01,28.991400089605733,0.9346975806451613,42.62530241935484,31.441444892473122,25.5,9.91388888888889,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2005-11-01,30.020631944444442,1.0793958333333333,38.7413125,29.99652777777778,25.5,10.993109882842028,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2005-12-01,29.470026881720432,1.2949126344086022,38.425840053763444,22.094086021505376,25.5,6.873781179138324,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2006-01-01,21.600645772238515,0.9783707997311828,27.6219332437276,20.940957355816227,25.5,7.747891753842699,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2006-02-01,22.346011904761905,1.095952380952381,27.948263392857143,22.380997023809524,25.5,9.168093297101448,105.05333333333333,75.88020833333333,,727.0979166666666,195.15916666666666,14.542083333333334,1.3833333333333333,0.0
CENTRO,2006-03-01,26.43320116487455,1.3246326164874551,35.4818603372434,22.750120967741935,25.5,9.857839527816736,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2006-04-01,21.29813888888889,1.1523402777777778,30.65138194444444,22.847923611111113,25.5,9.10588768115942,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2006-05-01,19.942353027115473,1.0665977968676952,23.701930863575267,19.207421338965695,25.5,10.81956229546517,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2006-06-01,16.53902777777778,0.8452724206349206,22.48452361111111,21.580041666666666,25.5,11.265511420147769,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2006-07-01,14.88888440860215,0.731391129032258,19.92627688172043,25.226948924731182,25.5,9.534469962599346,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2006-08-01,16.62240053763441,0.801747311827957,21.713884609212005,32.525448028673836,25.5,10.12168945769051,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2006-09-01,20.48840277777778,0.948576388888889,31.102721354166665,39.07909027777778,25.5,9.827893451157085,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2006-10-01,25.449529569892473,1.011010792220114,35.14422681451613,27.97039665583373,25.5,7.873927405527647,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2006-11-01,23.99902083333333,1.1495034722222224,36.24720833333333,20.7678125,25.5,8.600156940929887,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2006-12-01,23.595724584555228,1.323239247311828,32.44020833333333,21.838295454545456,25.5,6.327466105656849,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2007-01-01,18.70353046594982,0.9867137096774193,27.24897177419355,22.720141129032257,25.5,5.631346077260056,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2007-02-01,23.26581845238095,0.9656101190476191,29.615484506302522,31.916346726190476,25.5,7.06779651675485,105.05333333333333,75.88020833333333,,727.0979166666666,195.15916666666666,14.542083333333334,1.3833333333333333,0.0
CENTRO,2007-03-01,22.00815188172043,1.1687477598566307,31.72463616580552,22.443214605734767,25.5,6.611464555953804,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2007-04-01,24.463349033816424,1.151373042929293,29.09599189814815,18.482350694444445,25.5,5.69802366255144,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2007-05-01,21.836041666666667,1.0185752688172043,22.92829301075269,15.971693548387098,25.5,6.978883910792512,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2007-06-01,15.518152777777777,0.8903888888888889,21.5435625,17.992520833333334,25.5,7.447111797440638,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2007-07-01,16.734327956989247,0.8159543010752689,22.708427419354837,25.09701612903226,25.5,6.504753180309916,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2007-08-01,19.583138440860214,0.9369825268817205,27.521424731182794,28.448104838709675,25.5,7.701248506571087,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2007-09-01,19.938194444444445,0.8197309027777777,24.923246527777778,41.442077353801174,25.5,6.064800411522634,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2007-10-01,27.502997311827958,1.0757728494623655,33.27825940860215,29.61594086021505,25.5,6.808849064117882,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2007-11-01,23.601125000000003,1.1053497441520468,26.87554861111111,26.915104166666666,25.5,6.2796804152637495,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2007-12-01,21.872163978494623,0.9732258064516129,23.803622311827958,19.29663306451613,25.5,4.909048187972919,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2008-01-01,17.63889112903226,0.7448588709677418,20.405127688172044,17.244381720430106,25.5,6.473158602150537,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2008-02-01,19.71332144272691,0.866159151193634,25.470159334126038,16.53130548949663,25.5,7.113595447972168,105.05333333333333,75.88020833333333,,727.0979166666667,195.15916666666666,14.542083333333332,1.3833333333333333,0.0
CENTRO,2008-03-01,20.582261424731183,1.1445631720430107,29.388459341397848,26.0740188172043,25.5,7.7640625,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2008-04-01,20.65797222222222,1.0284583333333333,28.672555555555558,23.19954861111111,25.5,5.955625,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2008-05-01,20.3026814516129,1.1418346774193548,24.309522849462365,17.980994623655914,25.5,5.533870967741935,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2008-06-01,19.884995833333335,1.005111111111111,23.283708333333333,18.130229166666666,25.5,6.9160625,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2008-07-01,17.499899193548387,0.8487836021505376,21.189861559139786,20.61448252688172,25.5,6.490450268817205,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2008-08-01,17.687567204301075,0.904242302052786,29.789382467144563,26.598706690561528,25.5,7.299925543060843,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2008-09-01,17.267993055555557,0.9846111111111111,30.040298611111112,31.091923611111113,25.5,8.214222222222222,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2008-10-01,18.959203629032256,1.031875,32.246330645161294,25.443145161290325,25.5,8.626431451612902,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2008-11-01,20.386944444444445,0.8809652777777777,29.55174305555556,22.4646875,25.5,7.122465939153439,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2008-12-01,18.10415994623656,1.0023655913978495,37.13131588656968,21.764986559139786,25.5,7.772271505376343,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2009-01-01,15.324327956989247,0.846505376344086,27.899534050179213,18.745208333333334,25.5,6.7417473118279565,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2009-02-01,16.92189732142857,0.9280654761904762,27.522537202380953,19.601026785714286,25.5,7.769747023809525,105.05333333333333,75.88020833333333,,727.0979166666666,195.15916666666666,14.542083333333334,1.3833333333333333,0.0
CENTRO,2009-03-01,16.48599497736276,0.9099596774193548,25.904401881720432,21.411317204301074,25.5,7.156727150537634,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2009-04-01,17.042583333333333,0.8403125,27.037180555555555,19.497145833333335,25.5,7.493895833333332,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2009-05-01,19.70967741935484,0.9189247311827956,28.978145161290325,18.67827956989247,25.5,7.441836917562724,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2009-06-01,17.344597222222223,0.9152569444444445,24.56454533542977,15.281693813131314,25.5,5.255244689542484,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2009-07-01,15.547325268817204,0.7697110215053763,23.01032502443793,24.0024126344086,25.5,5.830369623655914,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2009-08-01,16.89197580645161,0.8282123655913979,27.617674731182795,29.760080645161292,25.5,4.08358870967742,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2009-09-01,17.729409722222222,0.7526944444444446,28.65,39.563923611111115,25.5,3.364152777777778,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2009-10-01,25.96448252688172,0.9771635508308895,34.64284996639785,29.58606182795699,25.5,6.038716397849463,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2009-11-01,23.36633333333333,0.8708681461352658,29.65552083333333,29.05687326388889,25.5,6.459720877091016,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2009-12-01,19.393528225806453,0.9032459677419354,29.703387096774193,22.030745967741936,25.5,4.156024926105967,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2010-01-01,19.245828853046596,0.763521505376344,24.630025099788206,23.48479166666667,25.5,5.060672043010753,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2010-02-01,17.989061569940475,0.8749627976190476,23.11465909090909,19.571063988095236,25.5,2.576904761904762,105.05333333333333,75.88020833333333,,727.0979166666666,195.15916666666666,14.542083333333334,1.3833333333333333,0.0
CENTRO,2010-03-01,20.145745295698923,0.9387029569892473,27.4419285234255,21.338467741935485,25.5,4.501216397849463,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
CENTRO,2010-04-01,19.273256944444444,1.1147569444444445,24.431581597222223,15.669729166666666,25.5,4.66812287119709,119.75729166666666,76.11032218992248,,727.5535416666667,187.82458333333332,14.490416666666667,1.2602083333333334,0.0
CENTRO,2010-05-01,17.01037634408602,0.8787499999999999,25.179632616487456,18.05630376344086,25.5,3.8401612903225804,123.65593750000001,71.77770833333334,,727.8441666666668,188.56270833333332,15.094375,1.3908333333333334,0.0
CENTRO,2010-06-01,17.2785625,0.9863750000000001,26.604736111111112,17.361173611111113,25.5,5.959173611111111,129.9325,67.80395833333333,,727.770625,193.576875,14.754583333333334,1.4160416666666666,0.0
CENTRO,2010-07-01,17.942016129032258,0.9285013440860215,32.86371639784946,19.25864247311828,25.5,6.032459677419355,151.02916666666667,54.502916666666664,,727.5037500000001,216.29708333333332,14.989166666666668,1.6483333333333332,0.0
CENTRO,2010-08-01,18.680206356736242,0.7638978494623656,31.017056451612902,31.810201612903228,25.5,4.318776881720431,154.40458333333333,51.83958333333334,,727.6445833333332,236.70416666666665,14.94375,1.7066666666666666,0.0
CENTRO,2010-09-01,22.334506944444442,0.9004027777777778,37.00008564814815,42.513486111111106,25.5,4.516965277777778,161.878125,54.37202651515152,,727.346875,235.4595833333333,15.089583333333334,1.7010416666666666,0.0
CENTRO,2010-10-01,18.46478494623656,0.7204771505376344,30.486315524193547,32.935161290322576,25.5,4.210194892473119,138.94770833333334,70.145625,,727.3283333333334,217.92708333333334,14.451666666666668,1.365,0.0
CENTRO,2010-11-01,23.701567027074542,0.9771180555555555,37.113770833333334,22.531993055555557,25.5,5.8287708333333335,122.95482371794873,72.88104166666666,,727.0929166666666,214.34645833333335,14.377083333333333,1.3365972222222222,0.0
CENTRO,2010-12-01,17.454173387096777,0.8777419354838709,31.271344086021507,19.962573924731185,25.5,3.9735787774613573,107.20270833333333,73.66166666666666,,726.7995833333333,203.85375,14.485,1.4552083333333332,0.0
CENTRO,2011-01-01,17.137829301075268,0.7747379032258064,28.105100806451613,22.596754032258065,25.5,4.226189516129032,108.17541666666666,73.63250000000001,,727.1350000000001,204.0625,14.416250000000002,1.4796875,0.0
CENTRO,2011-02-01,16.8228125,0.8955729166666667,29.349456845238095,19.342965773809524,25.5,4.07609375,105.05333333333333,75.88020833333333,,727.0979166666666,195.15916666666666,14.542083333333334,1.3833333333333333,0.0
CENTRO,2011-03-01,16.813548387096777,0.8019825268817203,29.551149193548387,19.743434139784945,25.5,4.442372311827957,111.91125,77.58666666666667,,727.5570833333333,175.40708333333333,14.205416666666666,1.27,0.0
