unique_id,ds,predicted_RF,predicted_XGB
SAN ANTONIO,2026-02-01,10.180029500744324,9.81011864372662
SAN ANTONIO,2026-03-01,9.788927643164051,7.720051084538943
SAN ANTONIO,2026-04-01,11.854466188249193,9.952655154863994
SAN ANTONIO,2026-05-01,10.883417092818089,6.961647908483464
SAN ANTONIO,2026-06-01,9.7212845761805,4.424566748893971
SAN ANTONIO,2026-07-01,11.60072561123572,9.964936054979786
SAN ANTONIO,2026-08-01,15.587432204223687,16.307922776768837
SAN ANTONIO,2026-09-01,18.75468719174633,16.427813573689853
SAN ANTONIO,2026-10-01,14.836261342720288,13.01056953964899
SAN ANTONIO,2026-11-01,17.1464271401596,14.656479012733552
SAN ANTONIO,2026-12-01,12.121602390255344,10.985661489348258
SAN ANTONIO,2027-01-01,10.792694942434698,9.559672909077777
SAN ANTONIO,2027-02-01,11.701391103583656,7.624452797855648
SAN ANTONIO,2027-03-01,11.494173828748968,3.733124767323977
SAN ANTONIO,2027-04-01,13.589368092511013,9.371703344980876
SAN ANTONIO,2027-05-01,12.902665155149993,7.228287677560765
SAN ANTONIO,2027-06-01,11.398850565611484,3.9327094288237046
SAN ANTONIO,2027-07-01,13.6162287699406,11.670617736612781
SAN ANTONIO,2027-08-01,17.307225840048226,17.94070511681858
SAN ANTONIO,2027-09-01,21.175404661313518,19.699658199162876
SAN ANTONIO,2027-10-01,17.166834282966086,16.945023742300968
SAN ANTONIO,2027-11-01,19.047306849641913,20.244918477302644
SAN ANTONIO,2027-12-01,14.007588481640996,15.855429632048454
SAN ANTONIO,2028-01-01,11.828927113053947,14.294726925191059
SAN ANTONIO,2028-02-01,12.425705342700452,11.28511807152203
SAN ANTONIO,2028-03-01,12.409124092467557,7.801385913869387
SAN ANTONIO,2028-04-01,14.677487667251913,10.839919287363688
SAN ANTONIO,2028-05-01,13.380894496284958,8.716671685968358
SAN ANTONIO,2028-06-01,12.327034728283918,4.772663566625829
SAN ANTONIO,2028-07-01,14.360210478669583,13.169467963015064
SAN ANTONIO,2028-08-01,18.09551442029845,18.385520394871865
SAN ANTONIO,2028-09-01,20.61261965191365,18.833915932984745
SAN ANTONIO,2028-10-01,16.50061245244949,14.489726987463932
SAN ANTONIO,2028-11-01,18.490182132194047,16.237689149147126
SAN ANTONIO,2028-12-01,13.31600888337603,11.724390489439811
TUMBACO,2024-01-01,9.286972736112155,8.683116292850945
TUMBACO,2024-02-01,9.962682379975753,9.850864017123266
TUMBACO,2024-03-01,7.974928845286515,6.056493341544902
TUMBACO,2024-04-01,7.409013524585532,6.526766769303215
TUMBACO,2024-05-01,8.215437910101143,7.594977033266456
TUMBACO,2024-06-01,8.252460537176416,8.033254695097606
TUMBACO,2024-07-01,8.528072836150368,8.576086083253225
TUMBACO,2024-08-01,11.573499866679018,11.617103213248715
TUMBACO,2024-09-01,14.651556913613977,15.584687225553724
TUMBACO,2024-10-01,13.185380203473333,13.637809209003244
TUMBACO,2024-11-01,12.191643204164167,13.85215450724849
TUMBACO,2024-12-01,11.548363034920833,13.671881512542159
TUMBACO,2025-01-01,11.553520009367528,14.477460241215203
TUMBACO,2025-02-01,13.577802363054545,14.910569751376196
TUMBACO,2025-03-01,10.231581747443698,11.195910513023174
TUMBACO,2025-04-01,10.307332368399365,11.988693706406487
TUMBACO,2025-05-01,10.707797697908788,12.214322221407325
TUMBACO,2025-06-01,9.81068633789446,11.143694949309031
TUMBACO,2025-07-01,9.622221677403475,11.516441622575124
TUMBACO,2025-08-01,12.622515998610117,13.69531976598309
TUMBACO,2025-09-01,14.97194115916663,18.002800457212658
TUMBACO,2025-10-01,12.75415875276693,14.442172459735666
TUMBACO,2025-11-01,11.045076655872268,10.63113571604976
TUMBACO,2025-12-01,9.730044943090133,9.564723328490645
TUMBACO,2026-01-01,9.540553285439639,8.771323537723992
TUMBACO,2026-02-01,11.409522125433417,9.104281985873266
TUMBACO,2026-03-01,8.285439331137242,5.1440206166303515
TUMBACO,2026-04-01,8.326477751130074,7.0842485350502855
TUMBACO,2026-05-01,8.24914136401739,6.148467195162208
TUMBACO,2026-06-01,7.62549659392018,7.424727273146312
TUMBACO,2026-07-01,7.700042543232035,6.10157612880071
TUMBACO,2026-08-01,10.690603959243594,10.043290490088925
TUMBACO,2026-09-01,13.871157383256817,13.648883812162609
TUMBACO,2026-10-01,12.873587589409276,11.038849047794137
TUMBACO,2026-11-01,11.607191884429398,11.9761675735403
TUMBACO,2026-12-01,11.771931299203487,10.887107924361617
TUMBACO,2027-01-01,11.419138469043347,9.924205279247735
TUMBACO,2027-02-01,13.446993025873024,12.685276115054174
TUMBACO,2027-03-01,10.543099129142789,9.040730058769023
TUMBACO,2027-04-01,10.515755679083412,9.015595428360832
TUMBACO,2027-05-01,10.395796913026153,9.96323050273362
TUMBACO,2027-06-01,9.379301582445793,9.84907586590449
TUMBACO,2027-07-01,9.549035871158631,8.172752180894216
TUMBACO,2027-08-01,12.460349207838203,12.787422532020077
TUMBACO,2027-09-01,16.021550203005614,17.68780230734083
TUMBACO,2027-10-01,14.583162389898483,18.110209635867868
TUMBACO,2027-11-01,13.506945697975011,17.933527841179462
TUMBACO,2027-12-01,12.003197665707466,15.156555251021773
TUMBACO,2028-01-01,11.84606784261809,13.465754961864922
TUMBACO,2028-02-01,13.77886398898876,15.440584027880712
TUMBACO,2028-03-01,10.253880394489055,10.831467568496501
TUMBACO,2028-04-01,9.903355442972353,10.067302815331352
TUMBACO,2028-05-01,9.419065353742393,9.7831241161913
TUMBACO,2028-06-01,8.306427541582918,8.445003104368846
TUMBACO,2028-07-01,8.417444865421524,5.766054192384084
TUMBACO,2028-08-01,11.211462190243779,10.988178128180966
TUMBACO,2028-09-01,14.523408798632582,16.049105875227184
TUMBACO,2028-10-01,13.39017693963156,12.78265970148066
TUMBACO,2028-11-01,12.296465326913466,12.815007581322284
TUMBACO,2028-12-01,11.589298094070443,9.969149664779097
