datetime,station,pm25_ugm3,co_mgm3,no2_ugm3,o3_ugm3,pm10_ugm3,so2_ugm3,wind_direction_deg,humidity_pct,uv_index,precipitation_mm,pressure_hpa,solar_radiation_wm2,temperature_c,wind_speed_ms,elevation_m,zone
2025-12-18 21:00:00,CARAPUNGO,22.11,0.5217499999999999,23.58,10.0,22.93,1.9,79.27,92.68,,0.0,744.61,0.0,12.24,0.34,2660,norte
2025-12-18 22:00:00,CARAPUNGO,17.09,0.4695,24.63,11.01,28.25,1.52,118.15,91.43,,0.0,744.72,0.0,12.28,1.07,2660,norte
2025-12-18 23:00:00,CARAPUNGO,19.97,0.41725,25.52,7.81,55.13,1.35,353.36,90.67,,0.0,744.46,0.0,12.31,1.11,2660,norte
2025-12-19 00:00:00,CARAPUNGO,17.54,0.365,24.53,9.416666666666666,28.62,1.29,117.13,87.99,,0.0,744.07,0.0,12.43,0.15,2660,norte
2025-12-19 01:00:00,CARAPUNGO,17.41,0.357,24.35,11.023333333333333,22.67,1.4675,29.54,90.47,,0.0,743.53,0.0,11.89,0.19,2660,norte
2025-12-19 02:00:00,CARAPUNGO,10.49,0.48,24.865000000000002,12.63,4.55,1.645,102.15,88.28,,0.0,743.18,0.0,11.96,0.81,2660,norte
2025-12-19 03:00:00,CARAPUNGO,20.05,0.935,25.380000000000003,15.38,12.48,1.8225,148.19,88.1,,0.0,743.04,0.0,12.11,0.73,2660,norte
2025-12-19 04:00:00,CARAPUNGO,6.96,0.98,25.895,11.69,47.56,2.0,19.81,83.3,,0.0,743.25,0.0,12.29,0.36,2660,norte
2025-12-19 05:00:00,CARAPUNGO,15.25,0.613,26.41,3.16,83.86,1.59,338.18,89.63,,0.0,743.8,0.0,11.71,0.76,2660,norte
2025-12-19 06:00:00,CARAPUNGO,25.58,0.568,33.44,3.75,45.23,2.41,154.78,87.56,,0.0,744.24,65.5,12.25,0.71,2660,norte
2025-12-19 07:00:00,CARAPUNGO,17.68,0.377,34.85,6.95,53.89,13.85,141.37,68.7,,0.0,744.65,273.5,15.74,0.82,2660,norte
2025-12-19 08:00:00,CARAPUNGO,24.87,0.376,29.99,10.67,52.12,12.86,128.8,62.61,,0.0,744.8,533.1,16.64,1.05,2660,norte
2025-12-19 09:00:00,CARAPUNGO,19.78,0.45,27.15,22.47,70.75,11.87,13.25,54.8,,0.0,744.57,754.5,18.15,1.13,2660,norte
2025-12-19 10:00:00,CARAPUNGO,19.46,0.38,11.34,39.29,45.68,4.94,335.79,51.83,,0.0,744.06,950.6,18.67,2.73,2660,norte
2025-12-19 11:00:00,CARAPUNGO,18.16,0.356,7.77,46.0,54.82,3.36,342.97,50.06,,0.0,743.41,1047.7,19.74,3.43,2660,norte
2025-12-19 12:00:00,CARAPUNGO,12.4,0.362,7.62,43.96,65.7,3.69,346.29,48.44,,0.0,743.02,842.3,20.22,3.48,2660,norte
2025-12-19 13:00:00,CARAPUNGO,27.79,0.366,5.58,43.29,65.26,2.8,287.9,54.26,,0.0,742.38,608.9,18.99,4.93,2660,norte
2025-12-19 14:00:00,CARAPUNGO,19.74,0.377,3.62,39.17,16.29,1.77,275.52,60.63,,0.0,741.8,921.3,17.92,7.59,2660,norte
2025-12-19 15:00:00,CARAPUNGO,20.8,0.462,2.42,34.96,20.23,1.59,277.95,68.81,,0.0,741.75,568.0,16.28,7.5,2660,norte
2025-12-19 16:00:00,CARAPUNGO,12.91,0.517,4.72,31.95,34.98,1.62,276.78,73.26,,0.0,742.17,145.8,14.72,6.44,2660,norte
2025-12-19 17:00:00,CARAPUNGO,11.03,0.554,5.57,31.58,59.78,1.34,277.84,73.57,,0.0,742.79,40.7,14.22,5.21,2660,norte
2025-12-19 18:00:00,CARAPUNGO,11.68,0.461,12.22,20.7,32.41,1.27,296.51,76.17,,0.0,743.13,0.0,13.94,3.43,2660,norte
2025-12-19 19:00:00,CARAPUNGO,19.9,0.398,16.09,14.59,28.63,1.65,320.32,80.56,,0.0,744.03,0.0,13.43,1.91,2660,norte
2025-12-19 20:00:00,CARAPUNGO,16.12,0.441,15.31,12.33,22.63,1.28,339.41,87.11,,0.0,744.94,0.0,12.66,2.0,2660,norte
2025-12-19 21:00:00,CARAPUNGO,19.79,0.379,15.25,12.83,32.03,1.84,342.04,89.79,,0.0,745.5,0.0,12.06,1.83,2660,norte
2025-12-19 22:00:00,CARAPUNGO,15.08,0.325,12.25,14.27,10.01,1.5,334.46,91.09,,0.0,745.59,0.0,11.94,1.02,2660,norte
2025-12-19 23:00:00,CARAPUNGO,8.98,0.294,16.35,10.73,22.86,1.34,333.18,89.14,,0.0,745.29,0.0,12.28,0.42,2660,norte
2025-12-20 00:00:00,CARAPUNGO,4.56,0.341,13.06,14.77,4.46,1.14,328.94,87.86,,0.0,744.78,0.0,11.92,1.37,2660,norte
2025-12-20 01:00:00,CARAPUNGO,8.23,0.402,7.68,19.66,3.91,1.25,300.95,84.73,,0.0,744.23,0.0,12.15,0.62,2660,norte
2025-12-20 02:00:00,CARAPUNGO,4.6,0.395,5.9,21.79,30.5,1.35,335.08,83.93,,0.0,743.67,0.0,12.11,1.12,2660,norte
2025-12-20 03:00:00,CARAPUNGO,6.44,0.454,11.41,13.72,34.57,1.43,114.0,85.66,,0.0,743.52,0.0,12.22,0.79,2660,norte
2025-12-20 04:00:00,CARAPUNGO,11.66,0.815,19.87,7.27,14.84,1.29,129.64,86.0,,0.0,743.41,0.0,12.09,1.34,2660,norte
2025-12-20 05:00:00,CARAPUNGO,9.82,0.704,19.85,9.61,31.54,1.22,112.79,85.1,,0.0,743.82,0.0,12.11,0.85,2660,norte
2025-12-20 06:00:00,CARAPUNGO,10.03,0.555,22.49,9.12,42.45,6.56,133.54,83.19,,0.0,744.25,7.8,12.34,0.63,2660,norte
2025-12-20 07:00:00,CARAPUNGO,18.78,0.548,34.88,2.25,25.36,11.36,169.57,80.62,,0.0,744.8,84.4,13.19,0.52,2660,norte
2025-12-20 08:00:00,CARAPUNGO,13.8,0.596,27.7,8.63,28.48,16.16,101.58,68.57,,0.0,744.98,457.2,16.08,0.58,2660,norte
2025-12-20 09:00:00,CARAPUNGO,13.53,0.412,20.52,15.71,52.72,10.11,130.61,65.72,,0.0,744.9,551.3,16.47,1.97,2660,norte
2025-12-20 10:00:00,CARAPUNGO,13.92,0.39,17.99,27.0,50.19,5.19,83.69,57.98,,0.0,744.65,589.4,17.97,1.54,2660,norte
2025-12-20 11:00:00,CARAPUNGO,18.97,0.38,20.75,28.86,37.6,4.07,45.24,58.42,,0.0,744.27,467.8,17.94,0.8,2660,norte
2025-12-20 12:00:00,CARAPUNGO,6.07,0.472,8.94,41.28,20.49,2.21,332.2,51.02,,0.0,743.55,942.2,19.46,2.72,2660,norte
2025-12-20 13:00:00,CARAPUNGO,9.44,0.417,6.48,43.13,38.41,2.07,330.06,55.76,,0.0,742.84,566.1,18.98,3.23,2660,norte
2025-12-20 14:00:00,CARAPUNGO,6.93,0.49,5.98,41.18,13.33,2.15,335.29,53.92,,0.0,742.09,686.0,19.54,3.49,2660,norte
2025-12-20 15:00:00,CARAPUNGO,16.69,0.529,8.77,36.48,59.88,1.81,345.76,57.42,,0.0,741.66,285.2,18.66,3.23,2660,norte
2025-12-20 16:00:00,CARAPUNGO,7.97,0.571,5.31,36.77,12.01,1.55,286.34,58.13,,0.0,741.52,409.4,18.58,4.5,2660,norte
2025-12-20 17:00:00,CARAPUNGO,10.8,0.575,9.52,28.49,27.55,1.56,275.84,67.76,,0.0,741.81,111.5,16.5,4.17,2660,norte
2025-12-20 18:00:00,CARAPUNGO,16.65,0.586,15.74,20.55,72.22,1.57,299.2,77.22,,0.0,742.44,0.0,14.86,2.7,2660,norte
2025-12-20 19:00:00,CARAPUNGO,9.64,0.547,16.43,16.3,56.36,1.54,317.88,82.27,,0.0,743.23,0.0,14.01,2.38,2660,norte
2025-12-20 20:00:00,CARAPUNGO,17.88,0.635,18.45,12.59,36.19,1.33,303.75,88.82,,0.0,743.97,0.0,13.14,0.82,2660,norte
2025-12-20 21:00:00,CARAPUNGO,17.69,0.57025,21.32,8.81,32.17,1.47,333.71,89.77,,0.0,744.44,0.0,13.1,0.49,2660,norte
2025-12-20 22:00:00,CARAPUNGO,22.72,0.5055000000000001,20.68,7.0,36.91,1.45,332.56,93.76,,0.0,744.6,0.0,12.47,1.31,2660,norte
2025-12-20 23:00:00,CARAPUNGO,22.42,0.44075,22.23,6.04,28.66,1.27,112.45,93.31,,0.0,744.14,0.0,12.76,0.91,2660,norte
2025-12-21 00:00:00,CARAPUNGO,11.54,0.376,14.57,7.903333333333333,36.41,1.53,58.46,93.7,,0.0,743.75,0.0,12.66,0.26,2660,norte
2025-12-21 01:00:00,CARAPUNGO,12.57,0.373,16.33,9.766666666666667,32.1,1.4675,334.1,94.37,,0.0,743.2,0.0,12.35,1.51,2660,norte
2025-12-21 02:00:00,CARAPUNGO,13.01,0.35,14.257499999999999,11.63,20.51,1.405,263.96,94.96,,0.0,742.88,0.0,12.42,0.26,2660,norte
2025-12-21 03:00:00,CARAPUNGO,13.61,0.366,12.184999999999999,13.99,29.83,1.3425,138.72,95.06,,0.0,742.66,0.0,12.27,1.36,2660,norte
2025-12-21 04:00:00,CARAPUNGO,12.34,0.48,10.112499999999999,14.54,17.08,1.28,139.25,96.38,,0.0,742.8,0.0,12.22,1.13,2660,norte
2025-12-21 05:00:00,CARAPUNGO,12.16,0.471,8.04,15.72,1.32,1.09,340.43,94.87,,0.0,743.1,0.0,12.02,1.55,2660,norte
2025-12-21 06:00:00,CARAPUNGO,6.4,0.537,6.88,18.55,31.96,1.2,320.51,95.6,,0.0,743.65,14.6,11.85,1.06,2660,norte
2025-12-21 07:00:00,CARAPUNGO,8.93,0.434,12.35,13.86,4.93,1.32,324.93,92.45,,0.0,744.17,116.2,12.73,1.11,2660,norte
2025-12-21 08:00:00,CARAPUNGO,10.64,0.459,10.39,17.24,33.13,1.38,333.98,84.31,,0.0,744.5,253.4,13.96,1.23,2660,norte
2025-12-21 09:00:00,CARAPUNGO,2.52,0.444,13.48,26.42,16.0,2.36,46.6,61.58,,0.0,744.26,737.4,17.88,0.88,2660,norte
2025-12-21 10:00:00,CARAPUNGO,16.69,0.421,10.75,39.13,42.61,2.94,123.64,50.44,,0.0,743.65,930.1,19.59,1.26,2660,norte
2025-12-21 11:00:00,CARAPUNGO,13.81,0.414,11.82,51.32,68.17,2.33,345.14,46.1,,0.0,742.97,1068.9,21.12,1.73,2660,norte
2025-12-21 12:00:00,CARAPUNGO,16.8,0.415,8.1,59.24,81.48,1.8,340.31,46.7,,0.0,742.01,1065.8,21.21,3.38,2660,norte
2025-12-21 13:00:00,CARAPUNGO,16.32,0.414,5.22,51.15,47.34,1.33,308.61,54.23,,0.0,741.29,853.6,20.52,4.11,2660,norte
2025-12-21 14:00:00,CARAPUNGO,17.24,0.422,4.05,51.24,44.95,1.37,279.11,56.6,,0.0,740.78,845.7,19.46,5.72,2660,norte
2025-12-21 15:00:00,CARAPUNGO,14.82,0.536,4.16,48.98,12.97,1.4,278.49,59.79,,0.0,740.68,659.8,18.56,5.98,2660,norte
2025-12-21 16:00:00,CARAPUNGO,16.43,0.515,3.0,38.22,24.65,1.2,273.09,67.46,,0.0,740.89,410.2,16.64,7.13,2660,norte
2025-12-21 17:00:00,CARAPUNGO,4.52,0.479,5.2,35.57,60.92,1.22,279.89,69.9,,0.0,741.5,103.8,15.73,5.12,2660,norte
2025-12-21 18:00:00,CARAPUNGO,4.46,0.45,16.27,27.92,5.52,1.38,319.9,74.12,,0.0,742.08,0.0,14.91,2.4,2660,norte
2025-12-21 19:00:00,CARAPUNGO,8.73,0.433,14.67,22.86,34.24,1.33,329.47,82.59,,0.0,742.73,0.0,13.88,2.38,2660,norte
2025-12-21 20:00:00,CARAPUNGO,6.14,0.375,11.92,21.46,34.82,1.3,330.5,86.68,,0.0,743.41,0.0,13.37,2.22,2660,norte
2025-12-21 21:00:00,CARAPUNGO,7.98,0.344,9.49,21.16,10.19,1.2,328.49,90.73,,0.0,743.93,0.0,12.94,1.8,2660,norte
2025-12-21 22:00:00,CARAPUNGO,3.15,0.338,7.53,23.0,24.56,1.25,341.41,92.38,,0.0,744.09,0.0,12.75,1.85,2660,norte
2025-12-21 23:00:00,CARAPUNGO,4.51,0.319,5.5,25.61,0.0,1.06,337.73,94.1,,0.0,743.99,0.0,12.55,1.66,2660,norte
2025-12-22 00:00:00,CARAPUNGO,12.18,0.32,1.6,31.13,27.21,1.02,334.16,95.15,,0.0,743.51,0.0,12.33,1.87,2660,norte
2025-12-22 01:00:00,CARAPUNGO,6.76,0.319,1.2,29.97,3.02,1.34,337.26,95.01,,0.0,742.96,0.0,12.3,1.51,2660,norte
2025-12-22 02:00:00,CARAPUNGO,3.8,0.376,0.15,33.36,26.41,1.53,339.09,95.01,,0.0,742.41,0.0,12.05,1.54,2660,norte
2025-12-22 03:00:00,CARAPUNGO,13.33,0.491,2.13,30.02,0.27,1.3,338.69,94.96,,0.0,742.31,0.0,11.96,1.54,2660,norte
2025-12-22 04:00:00,CARAPUNGO,5.93,0.82,3.84,28.54,11.39,1.22,336.72,94.83,,0.0,742.4,0.0,11.85,1.34,2660,norte
2025-12-22 05:00:00,CARAPUNGO,1.74,0.661,13.97,19.95,37.66,1.06,336.47,94.45,,0.0,742.86,0.0,11.8,1.35,2660,norte
2025-12-22 06:00:00,CARAPUNGO,11.24,0.68,20.38,15.26,20.59,1.08,327.92,94.14,,0.0,743.36,23.1,11.9,0.78,2660,norte
2025-12-22 07:00:00,CARAPUNGO,11.97,0.585,30.14,7.73,3.68,2.08,76.59,92.31,,0.0,744.0,62.8,12.5,0.36,2660,norte
2025-12-22 08:00:00,CARAPUNGO,11.61,0.471,23.23,15.04,7.7,1.56,347.97,90.14,,0.0,744.17,141.3,13.12,0.81,2660,norte
2025-12-22 09:00:00,CARAPUNGO,2.51,0.438,19.58,24.47,20.2,1.3,126.92,74.57,,0.0,744.14,481.3,16.02,0.16,2660,norte
2025-12-22 10:00:00,CARAPUNGO,0.3,0.404,17.93,37.45,35.85,1.96,70.03,60.43,,0.0,743.84,561.3,18.21,0.77,2660,norte
2025-12-22 11:00:00,CARAPUNGO,8.26,0.433,10.98,51.08,56.25,1.61,14.88,52.93,,0.0,743.21,751.1,20.02,1.13,2660,norte
2025-12-22 12:00:00,CARAPUNGO,11.45,0.442,7.0,45.69,60.21,1.5,329.96,50.1,,0.0,742.56,731.3,20.09,2.83,2660,norte
2025-12-22 13:00:00,CARAPUNGO,4.03,0.449,5.41,45.59,4.6,1.93,333.61,52.93,,0.0,741.71,736.7,19.98,3.67,2660,norte
2025-12-22 14:00:00,CARAPUNGO,13.11,0.526,4.47,36.68,39.93,1.28,280.96,60.91,,0.0,740.98,553.5,18.72,4.73,2660,norte
2025-12-22 15:00:00,CARAPUNGO,1.98,0.597,5.12,33.77,20.45,0.78,271.26,63.89,,0.0,740.72,625.2,17.77,5.98,2660,norte
2025-12-22 16:00:00,CARAPUNGO,2.06,0.551,4.88,36.77,13.76,1.16,267.49,68.02,,0.0,740.88,416.4,16.42,6.27,2660,norte
2025-12-22 17:00:00,CARAPUNGO,12.04,0.545,11.43,31.21,26.94,1.49,273.33,68.09,,0.0,741.35,107.8,16.19,3.74,2660,norte
2025-12-22 18:00:00,CARAPUNGO,5.81,0.548,17.32,24.29,9.98,1.24,292.44,75.14,,0.0,741.97,0.0,15.0,2.94,2660,norte
2025-12-22 19:00:00,CARAPUNGO,15.73,0.445,16.87,21.03,27.12,1.35,320.52,83.07,,0.0,742.62,0.0,13.99,2.57,2660,norte
2025-12-22 20:00:00,CARAPUNGO,18.48,0.408,17.33,17.96,45.35,1.41,336.1,87.68,,0.0,743.14,0.0,13.55,1.81,2660,norte
2025-12-22 21:00:00,CARAPUNGO,11.51,0.38675,19.6,14.06,36.52,1.49,323.96,90.11,,0.0,743.47,0.0,13.35,1.02,2660,norte
2025-12-22 22:00:00,CARAPUNGO,9.88,0.3655,13.07,17.57,25.93,1.41,328.43,92.52,,0.0,743.67,0.0,13.1,1.32,2660,norte
2025-12-22 23:00:00,CARAPUNGO,11.39,0.34425,9.12,19.15,5.74,1.24,336.93,92.84,,0.0,743.45,0.0,13.13,0.81,2660,norte
2025-12-23 00:00:00,CARAPUNGO,2.58,0.323,6.25,21.236666666666665,17.85,1.16,330.94,93.42,,0.0,743.11,0.0,13.01,0.82,2660,norte
2025-12-23 01:00:00,CARAPUNGO,7.98,0.335,5.76,23.323333333333334,27.78,1.105,58.75,93.86,,0.0,742.58,0.0,12.9,0.78,2660,norte
2025-12-23 02:00:00,CARAPUNGO,4.13,0.408,9.62,25.41,13.78,1.0499999999999998,329.52,95.2,,0.0,742.14,0.0,12.58,1.5,2660,norte
2025-12-23 03:00:00,CARAPUNGO,12.86,0.561,13.48,25.06,33.69,0.9949999999999999,332.56,96.07,,0.0,742.06,0.0,12.46,1.28,2660,norte
2025-12-23 04:00:00,CARAPUNGO,7.86,0.832,17.34,21.49,21.53,0.94,309.97,95.37,,0.0,742.29,0.0,12.51,0.64,2660,norte
2025-12-23 05:00:00,CARAPUNGO,5.21,0.689,21.2,9.02,23.89,1.57,334.47,94.0,,0.0,742.73,0.0,12.51,0.9,2660,norte
2025-12-23 06:00:00,CARAPUNGO,8.95,0.691,24.77,5.54,47.23,1.59,336.03,94.59,,0.0,743.32,15.0,12.57,0.97,2660,norte
2025-12-23 07:00:00,CARAPUNGO,10.06,0.641,25.8,7.23,36.6,1.6,152.14,92.21,,0.0,743.97,120.1,13.19,0.93,2660,norte
2025-12-23 08:00:00,CARAPUNGO,8.63,0.531,19.39,15.02,25.84,2.04,103.59,76.46,,0.0,744.15,262.6,15.23,0.78,2660,norte
2025-12-23 09:00:00,CARAPUNGO,12.38,0.473,19.28,17.19,16.07,2.14,344.11,74.47,,0.0,744.01,384.6,16.0,1.11,2660,norte
2025-12-23 10:00:00,CARAPUNGO,4.18,0.452,18.62,33.28,68.81,1.72,10.16,59.36,,0.0,743.72,787.3,18.8,0.49,2660,norte
2025-12-23 11:00:00,CARAPUNGO,17.59,0.42,12.86,48.39,66.1,2.04,5.01,53.91,,0.0,743.16,807.7,19.91,1.9,2660,norte
2025-12-23 12:00:00,CARAPUNGO,15.08,0.434,8.13,47.26,57.72,1.71,341.67,52.93,,0.0,742.49,1032.9,20.47,3.46,2660,norte
2025-12-23 13:00:00,CARAPUNGO,13.85,0.435,6.5,45.23,58.31,1.83,294.27,54.57,,0.0,741.81,946.8,20.35,4.08,2660,norte
2025-12-23 14:00:00,CARAPUNGO,17.27,0.529,5.76,47.23,52.73,1.92,296.61,56.32,,0.0,741.3,690.1,19.74,4.26,2660,norte
2025-12-23 15:00:00,CARAPUNGO,10.6,0.562,4.6,41.56,26.68,1.6,287.99,56.87,,0.0,740.92,616.4,19.25,5.28,2660,norte
2025-12-23 16:00:00,CARAPUNGO,17.85,0.569,4.88,39.32,21.36,1.42,272.1,61.89,,0.0,741.19,400.1,17.49,6.55,2660,norte
2025-12-23 17:00:00,CARAPUNGO,5.38,0.578,12.05,31.92,39.16,1.42,287.13,64.24,,0.0,741.96,83.6,16.79,3.69,2660,norte
2025-12-23 18:00:00,CARAPUNGO,14.23,0.578,16.3,16.97,33.69,1.33,325.8,81.06,,0.0,742.59,0.0,14.87,2.67,2660,norte
2025-12-23 19:00:00,CARAPUNGO,11.76,0.46,15.36,14.45,44.92,1.56,326.85,88.36,,0.0,743.25,0.0,13.93,2.36,2660,norte
2025-12-23 20:00:00,CARAPUNGO,11.44,0.452,16.67,11.74,29.58,1.34,331.92,90.56,,0.0,743.8,0.0,13.75,1.05,2660,norte
2025-12-23 21:00:00,CARAPUNGO,16.6,0.421,18.57,9.17,0.01,1.25,332.96,89.55,,0.0,744.19,0.0,13.72,1.82,2660,norte
2025-12-23 22:00:00,CARAPUNGO,7.32,0.362,12.14,13.56,33.54,1.48,331.75,91.64,,0.0,744.35,0.0,13.39,1.01,2660,norte
2025-12-23 23:00:00,CARAPUNGO,8.78,0.332,10.92,12.67,53.35,1.32,337.91,91.87,,0.0,744.26,0.0,13.36,1.21,2660,norte
2025-12-24 00:00:00,CARAPUNGO,8.62,0.317,9.65,12.95,27.3,1.58,332.71,93.18,,0.0,743.81,0.0,13.13,1.0,2660,norte
2025-12-24 01:00:00,CARAPUNGO,10.65,0.331,4.76,15.43,20.8,1.13,332.77,95.01,,0.0,743.4,0.0,12.78,1.61,2660,norte
2025-12-24 02:00:00,CARAPUNGO,9.62,0.365,1.85,18.14,0.29,1.23,336.51,95.77,,0.0,743.02,0.0,12.76,1.35,2660,norte
2025-12-24 03:00:00,CARAPUNGO,6.86,0.577,0.87,20.48,17.29,1.46,326.21,95.46,,0.0,742.88,0.0,12.73,1.09,2660,norte
2025-12-24 04:00:00,CARAPUNGO,2.97,0.615,5.91,14.75,13.18,1.37,322.8,94.59,,0.0,742.99,0.0,12.84,0.97,2660,norte
2025-12-24 05:00:00,CARAPUNGO,3.99,0.559,10.45,11.12,26.4,1.22,331.48,95.16,,0.0,743.36,0.0,12.7,1.19,2660,norte
2025-12-24 06:00:00,CARAPUNGO,9.94,0.652,20.94,4.36,26.53,1.43,333.49,93.3,,0.0,743.93,12.6,12.95,0.94,2660,norte
2025-12-24 07:00:00,CARAPUNGO,6.88,0.464,18.44,8.81,13.37,1.67,323.28,92.08,,0.0,744.47,114.7,13.35,1.41,2660,norte
2025-12-24 08:00:00,CARAPUNGO,7.03,0.481,12.31,14.73,11.83,1.57,351.74,84.56,,0.0,744.88,149.8,14.39,1.21,2660,norte
2025-12-24 09:00:00,CARAPUNGO,8.0,0.438,12.17,21.71,22.14,1.58,350.71,76.51,,0.0,744.82,269.9,15.5,1.04,2660,norte
2025-12-24 10:00:00,CARAPUNGO,1.97,0.489,7.06,36.31,25.96,1.45,345.36,64.77,,0.0,744.41,708.9,17.85,1.68,2660,norte
2025-12-24 11:00:00,CARAPUNGO,6.67,0.435,6.26,40.47,37.41,1.21,338.34,58.81,,0.0,743.77,1072.5,19.16,2.96,2660,norte
2025-12-24 12:00:00,CARAPUNGO,11.19,0.431,3.75,35.17,27.21,1.71,331.85,55.42,,0.0,743.05,1069.8,19.98,3.35,2660,norte
2025-12-24 13:00:00,CARAPUNGO,11.29,0.451,4.93,30.99,27.64,1.5,340.71,55.21,,0.0,742.32,690.9,19.87,3.35,2660,norte
2025-12-24 14:00:00,CARAPUNGO,8.49,0.513,2.88,27.32,25.93,1.56,301.33,57.21,,0.0,741.94,913.7,19.67,4.31,2660,norte
2025-12-24 15:00:00,CARAPUNGO,4.23,0.656,2.62,28.14,16.27,1.23,272.15,60.84,,0.0,741.77,664.6,18.25,6.98,2660,norte
2025-12-24 16:00:00,CARAPUNGO,8.96,0.708,3.07,27.55,1.03,1.36,277.23,65.79,,0.0,741.92,374.4,16.88,6.56,2660,norte
2025-12-24 17:00:00,CARAPUNGO,9.1,0.659,5.76,22.77,13.53,1.19,285.18,72.63,,0.0,742.44,102.7,15.41,5.26,2660,norte
2025-12-24 18:00:00,CARAPUNGO,6.22,0.521,14.6,15.42,29.79,1.42,297.85,77.75,,0.0,743.1,0.0,14.54,3.3,2660,norte
2025-12-24 19:00:00,CARAPUNGO,4.86,0.459,18.84,11.89,1.6,1.53,340.53,84.12,,0.0,743.86,0.0,13.77,2.01,2660,norte
2025-12-24 20:00:00,CARAPUNGO,13.88,0.399,18.73,12.0,0.29,1.64,329.49,86.51,,0.0,744.6,0.0,13.47,1.62,2660,norte
2025-12-24 21:00:00,CARAPUNGO,9.55,0.386,13.91,14.32,40.81,1.14,336.34,90.75,,0.0,745.02,0.0,12.97,1.59,2660,norte
2025-12-24 22:00:00,CARAPUNGO,4.6,0.373,9.84,16.3,49.57,1.43,327.89,92.68,,0.0,744.96,0.0,12.66,1.71,2660,norte
2025-12-24 23:00:00,CARAPUNGO,7.77,0.36,6.41,19.27,9.01,1.43,334.8,93.46,,0.0,744.7,0.0,12.47,1.59,2660,norte
2025-12-25 00:00:00,CARAPUNGO,12.42,0.347,7.29,19.09,7.48,1.53,335.9,94.27,,0.0,744.25,0.0,12.38,1.29,2660,norte
2025-12-25 01:00:00,CARAPUNGO,5.15,0.346,5.86,18.91,32.26,1.4825,330.89,94.76,,0.1,743.78,0.0,12.33,1.03,2660,norte
2025-12-25 02:00:00,CARAPUNGO,4.21,0.364,5.675000000000001,18.73,11.73,1.435,334.16,95.63,,0.0,743.35,0.0,12.22,1.38,2660,norte
2025-12-25 03:00:00,CARAPUNGO,0.69,0.365,5.49,21.36,8.29,1.3875000000000002,351.95,96.13,,0.0,743.2,0.0,12.15,1.12,2660,norte
2025-12-25 04:00:00,CARAPUNGO,3.34,0.401,5.305,20.57,10.98,1.34,46.18,95.14,,0.0,743.21,0.0,12.31,0.25,2660,norte
2025-12-25 05:00:00,CARAPUNGO,8.48,0.462,5.12,19.29,12.77,1.2,356.69,93.96,,0.0,743.59,0.0,12.32,0.86,2660,norte
2025-12-25 06:00:00,CARAPUNGO,5.51,0.434,3.35,21.18,29.2,1.49,341.86,94.79,,0.0,744.08,21.3,12.11,1.19,2660,norte
2025-12-25 07:00:00,CARAPUNGO,1.42,0.447,8.4,17.19,6.39,1.58,356.21,91.94,,0.0,744.52,97.8,12.93,0.22,2660,norte
2025-12-25 08:00:00,CARAPUNGO,8.76,0.389,11.47,15.13,0.5,1.76,27.2,86.31,,0.0,744.78,192.5,13.77,0.43,2660,norte
2025-12-25 09:00:00,CARAPUNGO,0.43,0.425,8.53,25.22,10.73,3.16,113.25,65.87,,0.0,744.52,660.9,17.27,0.84,2660,norte
2025-12-25 10:00:00,CARAPUNGO,9.92,0.393,9.55,30.61,46.0,2.54,340.39,62.15,,0.0,744.15,658.4,17.98,1.91,2660,norte
2025-12-25 11:00:00,CARAPUNGO,8.47,0.395,4.04,40.44,27.2,1.69,328.73,60.01,,0.0,743.61,997.8,18.67,2.93,2660,norte
2025-12-25 12:00:00,CARAPUNGO,5.94,0.394,2.14,33.62,31.79,1.36,336.31,59.42,,0.0,743.01,868.3,18.93,3.24,2660,norte
2025-12-25 13:00:00,CARAPUNGO,0.95,0.412,1.24,33.57,19.61,1.31,312.67,55.83,,0.0,742.25,808.4,19.6,3.45,2660,norte
2025-12-25 14:00:00,CARAPUNGO,2.39,0.448,0.27,34.48,12.92,1.3,272.46,58.37,,0.0,741.71,938.7,18.42,6.86,2660,norte
2025-12-25 15:00:00,CARAPUNGO,5.75,0.47,0.37,35.45,16.66,1.59,273.05,65.04,,0.0,741.55,609.5,17.16,7.46,2660,norte
2025-12-25 16:00:00,CARAPUNGO,2.77,0.514,0.85,36.02,14.42,1.28,282.17,65.78,,0.0,741.71,400.2,16.69,6.28,2660,norte
2025-12-25 17:00:00,CARAPUNGO,5.71,0.499,4.98,32.65,24.21,0.88,297.06,70.13,,0.0,742.23,115.5,15.84,3.63,2660,norte
2025-12-25 18:00:00,CARAPUNGO,12.72,0.426,6.09,29.21,10.36,1.67,288.72,78.27,,0.0,742.92,0.0,13.93,4.4,2660,norte
2025-12-25 19:00:00,CARAPUNGO,3.75,0.43,11.78,24.52,38.87,1.56,330.93,83.73,,0.0,743.65,0.0,13.31,2.47,2660,norte
2025-12-25 20:00:00,CARAPUNGO,4.66,0.379,12.25,22.94,20.71,1.12,334.22,87.96,,0.0,744.37,0.0,12.91,1.95,2660,norte
2025-12-25 21:00:00,CARAPUNGO,8.73,0.357,8.58,26.33,4.37,1.19,325.8,89.15,,0.0,744.74,0.0,12.88,1.61,2660,norte
2025-12-25 22:00:00,CARAPUNGO,4.74,0.347,6.93,27.43,18.13,1.35,344.29,90.88,,0.0,744.79,0.0,12.7,1.41,2660,norte
