station,datetime,actual,predicted_ARIMA
LOS CHILLOS,2024-06-01,,12.814694320708842
LOS CHILLOS,2024-07-01,,12.202678831448603
LOS CHILLOS,2024-08-01,,13.615779962759081
LOS CHILLOS,2024-09-01,,15.92897693986994
LOS CHILLOS,2024-10-01,,15.642960859641331
LOS CHILLOS,2024-11-01,,15.275778554869591
LOS CHILLOS,2024-12-01,,14.801962943057784
LOS CHILLOS,2025-01-01,,13.959865034970072
LOS CHILLOS,2025-02-01,,14.739833845642517
LOS CHILLOS,2025-03-01,,13.06390117628083
LOS CHILLOS,2025-04-01,,12.764104674278782
LOS CHILLOS,2025-05-01,,12.901726603945754
LOS CHILLOS,2025-06-01,,12.694901767132727
LOS CHILLOS,2025-07-01,,11.97978908511926
LOS CHILLOS,2025-08-01,,13.392858552896278
LOS CHILLOS,2025-09-01,,15.714765276676685
LOS CHILLOS,2025-10-01,,15.479287072080488
LOS CHILLOS,2025-11-01,,14.766348176961037
LOS CHILLOS,2025-12-01,,14.771978289647477
LOS CHILLOS,2026-01-01,,13.85003355889783
LOS CHILLOS,2026-02-01,,14.576634235147399
LOS CHILLOS,2026-03-01,,13.10314742960192
LOS CHILLOS,2026-04-01,,12.821742793568033
LOS CHILLOS,2026-05-01,,12.939864007872139
LOS CHILLOS,2026-06-01,,12.766555493271216
LOS CHILLOS,2026-07-01,,12.120776394750942
LOS CHILLOS,2026-08-01,,13.427523386892513
LOS CHILLOS,2026-09-01,,15.57336260729441
LOS CHILLOS,2026-10-01,,15.348111682721006
LOS CHILLOS,2026-11-01,,14.740586432838475
LOS CHILLOS,2026-12-01,,14.67415920807335
LOS CHILLOS,2027-01-01,,13.833602796616498
LOS CHILLOS,2027-02-01,,14.513503850528716
LOS CHILLOS,2027-03-01,,13.120724247198922
LOS CHILLOS,2027-04-01,,12.857781778857543
LOS CHILLOS,2027-05-01,,12.969945074632738
LOS CHILLOS,2027-06-01,,12.804693275087445
LOS CHILLOS,2027-07-01,,12.197188331122161
LOS CHILLOS,2027-08-01,,13.42145369273839
LOS CHILLOS,2027-09-01,,15.432057487546512
LOS CHILLOS,2027-10-01,,15.222248306113679
LOS CHILLOS,2027-11-01,,14.644716713027602
LOS CHILLOS,2027-12-01,,14.594071243681089
LOS CHILLOS,2028-01-01,,13.804643718938056
LOS CHILLOS,2028-02-01,,14.440339960057015
LOS CHILLOS,2028-03-01,,13.140368371153848
LOS CHILLOS,2028-04-01,,12.894468688493442
LOS CHILLOS,2028-05-01,,12.999081660298435
LOS CHILLOS,2028-06-01,,12.845071563565785
LOS CHILLOS,2028-07-01,,12.277589496890519
LOS CHILLOS,2028-08-01,,13.422008500589508
LOS CHILLOS,2028-09-01,,15.301445486487767
LOS CHILLOS,2028-10-01,,15.105127377858153
LOS CHILLOS,2028-11-01,,14.566598397727331
LOS CHILLOS,2028-12-01,,14.517408628718421
SAN ANTONIO,2024-01-01,13.424211876832844,11.963457905593128
SAN ANTONIO,2024-02-01,11.06566091954023,8.980281966488766
SAN ANTONIO,2024-03-01,13.718481182795697,10.913282035251493
SAN ANTONIO,2024-04-01,12.38483136792453,10.324662909674801
SAN ANTONIO,2024-05-01,12.510483870967741,10.983244413170334
SAN ANTONIO,2024-06-01,12.584770408767373,11.892744329196484
SAN ANTONIO,2024-07-01,16.112939882697948,13.378533809183518
SAN ANTONIO,2024-08-01,19.654041858678955,15.106420299538105
SAN ANTONIO,2024-09-01,25.041924637395354,16.20708719182901
SAN ANTONIO,2024-10-01,13.839185797593563,13.814147447616003
SAN ANTONIO,2024-11-01,13.163465447154472,14.23782220538416
SAN ANTONIO,2024-12-01,10.384696620583718,13.399625374489316
SAN ANTONIO,2025-01-01,11.235892816289178,12.463714363705794
SAN ANTONIO,2025-02-01,9.949181547619048,11.06198263270928
SAN ANTONIO,2025-03-01,10.148834579071599,10.819627785505968
SAN ANTONIO,2025-04-01,11.78236111111111,10.66252154721221
SAN ANTONIO,2025-05-01,12.71021505376344,10.823309107887498
SAN ANTONIO,2025-06-01,12.080518991034145,11.162445007272675
SAN ANTONIO,2025-07-01,13.598309861980422,12.731211243760486
SAN ANTONIO,2025-08-01,15.582521411602901,15.590516053697735
SAN ANTONIO,2025-09-01,16.806313715366947,16.75119714460216
SAN ANTONIO,2025-10-01,15.213337258041992,13.748046870765167
SAN ANTONIO,2025-11-01,15.415966802168022,14.228972878237217
SAN ANTONIO,2025-12-01,11.028645833333334,11.586981276056294
SAN ANTONIO,2024-01-01,,11.963457905593128
SAN ANTONIO,2024-02-01,,8.980281966488766
SAN ANTONIO,2024-03-01,,10.913282035251493
SAN ANTONIO,2024-04-01,,10.324662909674801
SAN ANTONIO,2024-05-01,,10.983244413170334
SAN ANTONIO,2024-06-01,,11.892744329196484
SAN ANTONIO,2024-07-01,,13.378533809183518
SAN ANTONIO,2024-08-01,,15.106420299538105
SAN ANTONIO,2024-09-01,,16.20708719182901
SAN ANTONIO,2024-10-01,,13.814147447616003
SAN ANTONIO,2024-11-01,,14.23782220538416
SAN ANTONIO,2024-12-01,,13.399625374489316
SAN ANTONIO,2025-01-01,,12.463714363705794
SAN ANTONIO,2025-02-01,,11.06198263270928
SAN ANTONIO,2025-03-01,,10.819627785505968
SAN ANTONIO,2025-04-01,,10.66252154721221
SAN ANTONIO,2025-05-01,,10.823309107887498
SAN ANTONIO,2025-06-01,,11.162445007272675
SAN ANTONIO,2025-07-01,,12.731211243760486
SAN ANTONIO,2025-08-01,,15.590516053697735
SAN ANTONIO,2025-09-01,,16.75119714460216
SAN ANTONIO,2025-10-01,,13.748046870765167
SAN ANTONIO,2025-11-01,,14.228972878237217
SAN ANTONIO,2025-12-01,,11.586981276056294
SAN ANTONIO,2026-01-01,,12.262677888715386
SAN ANTONIO,2026-02-01,,10.251228333357018
SAN ANTONIO,2026-03-01,,10.879046714926403
SAN ANTONIO,2026-04-01,,10.552389216202771
SAN ANTONIO,2026-05-01,,10.90924203305614
SAN ANTONIO,2026-06-01,,11.470780242966288
SAN ANTONIO,2026-07-01,,12.984090948585594
SAN ANTONIO,2026-08-01,,15.351825914573068
SAN ANTONIO,2026-09-01,,16.47201747694469
SAN ANTONIO,2026-10-01,,13.754897364004231
SAN ANTONIO,2026-11-01,,14.206146626870241
SAN ANTONIO,2026-12-01,,12.320486156914798
SAN ANTONIO,2027-01-01,,12.344532431382417
SAN ANTONIO,2027-02-01,,10.604729630291349
SAN ANTONIO,2027-03-01,,10.876934687938084
SAN ANTONIO,2027-04-01,,10.622490331271486
SAN ANTONIO,2027-05-01,,10.896137697176306
SAN ANTONIO,2027-06-01,,11.361052067764708
SAN ANTONIO,2027-07-01,,12.87481581594597
SAN ANTONIO,2027-08-01,,15.40451491204087
SAN ANTONIO,2027-09-01,,16.524818641907558
SAN ANTONIO,2027-10-01,,13.732608080082333
SAN ANTONIO,2027-11-01,,14.189227046284495
SAN ANTONIO,2027-12-01,,12.029240749230373
SAN ANTONIO,2028-01-01,,12.312531252615114
SAN ANTONIO,2028-02-01,,10.489393390110953
SAN ANTONIO,2028-03-01,,10.89936658348614
SAN ANTONIO,2028-04-01,,10.61979397598708
SAN ANTONIO,2028-05-01,,10.922673868184626
SAN ANTONIO,2028-06-01,,11.419431196351304
SAN ANTONIO,2028-07-01,,12.91136980477005
SAN ANTONIO,2028-08-01,,15.340378613628134
SAN ANTONIO,2028-09-01,,16.444618910820658
SAN ANTONIO,2028-10-01,,13.72224563245889
SAN ANTONIO,2028-11-01,,14.170196549789212
SAN ANTONIO,2028-12-01,,12.1503739941713
TUMBACO,2024-01-01,10.492363911290322,9.28123449584152
TUMBACO,2024-02-01,8.886202586206895,8.978530967140403
TUMBACO,2024-03-01,10.190013440860215,7.971289285504804
TUMBACO,2024-04-01,10.986200757575757,8.307606244295165
TUMBACO,2024-05-01,9.737755376344086,9.307568983035994
TUMBACO,2024-06-01,8.40502685185185,8.771681795220925
TUMBACO,2024-07-01,8.175806451612903,8.84821290999175
TUMBACO,2024-08-01,11.062943548387096,10.40686460047014
TUMBACO,2024-09-01,13.77636388888889,12.74270802208605
TUMBACO,2024-10-01,12.198838826048503,10.487921869548053
TUMBACO,2024-11-01,18.1492435515873,11.448907659524679
TUMBACO,2024-12-01,9.201376680107526,10.306175545437856
TUMBACO,2025-01-01,8.471162634408602,10.134109636268796
TUMBACO,2025-02-01,7.301510416666666,9.978131617483877
TUMBACO,2025-03-01,7.208118279569892,8.007598040613706
TUMBACO,2025-04-01,8.158999999999999,7.71420196999494
TUMBACO,2025-05-01,7.517387585532746,8.421182536659304
TUMBACO,2025-06-01,7.127861742424242,8.0504461571329
TUMBACO,2025-07-01,7.866841397849463,7.820320131723847
TUMBACO,2025-08-01,8.972533602150538,9.180163341755245
TUMBACO,2025-09-01,12.932935077519378,11.021100676809434
TUMBACO,2025-10-01,12.79543519876181,9.666797504764936
TUMBACO,2025-11-01,9.229361111111112,8.982594446948989
TUMBACO,2025-12-01,11.021728525171067,8.601691060681745
TUMBACO,2024-01-01,,9.28123449584152
TUMBACO,2024-02-01,,8.978530967140403
TUMBACO,2024-03-01,,7.971289285504804
TUMBACO,2024-04-01,,8.307606244295165
TUMBACO,2024-05-01,,9.307568983035994
TUMBACO,2024-06-01,,8.771681795220925
TUMBACO,2024-07-01,,8.84821290999175
TUMBACO,2024-08-01,,10.40686460047014
TUMBACO,2024-09-01,,12.74270802208605
TUMBACO,2024-10-01,,10.487921869548053
TUMBACO,2024-11-01,,11.448907659524679
TUMBACO,2024-12-01,,10.306175545437856
TUMBACO,2025-01-01,,10.134109636268796
TUMBACO,2025-02-01,,9.978131617483877
TUMBACO,2025-03-01,,8.007598040613706
TUMBACO,2025-04-01,,7.71420196999494
TUMBACO,2025-05-01,,8.421182536659304
TUMBACO,2025-06-01,,8.0504461571329
TUMBACO,2025-07-01,,7.820320131723847
TUMBACO,2025-08-01,,9.180163341755245
TUMBACO,2025-09-01,,11.021100676809434
TUMBACO,2025-10-01,,9.666797504764936
TUMBACO,2025-11-01,,8.982594446948989
TUMBACO,2025-12-01,,8.601691060681745
TUMBACO,2026-01-01,,8.90604684827575
TUMBACO,2026-02-01,,8.744110662649462
TUMBACO,2026-03-01,,7.7746619535174055
TUMBACO,2026-04-01,,7.856912172707075
TUMBACO,2026-05-01,,8.504869586812017
TUMBACO,2026-06-01,,8.17636228192373
TUMBACO,2026-07-01,,8.157330237762768
TUMBACO,2026-08-01,,9.2282349822591
TUMBACO,2026-09-01,,10.774515214153286
TUMBACO,2026-10-01,,9.411516783162083
TUMBACO,2026-11-01,,9.659191747963675
TUMBACO,2026-12-01,,9.053695644278951
TUMBACO,2027-01-01,,9.065267743391761
TUMBACO,2027-02-01,,8.956770522937994
TUMBACO,2027-03-01,,7.821900391981698
TUMBACO,2027-04-01,,7.717787792267327
TUMBACO,2027-05-01,,8.211620096925591
TUMBACO,2027-06-01,,7.960757627759621
TUMBACO,2027-07-01,,7.856153489236505
TUMBACO,2027-08-01,,8.754079675829248
TUMBACO,2027-09-01,,9.994724596237367
TUMBACO,2027-10-01,,9.024428971288048
TUMBACO,2027-11-01,,8.789406669808034
TUMBACO,2027-12-01,,8.457124604719331
TUMBACO,2028-01-01,,8.596886129914616
TUMBACO,2028-02-01,,8.496594803453451
TUMBACO,2028-03-01,,7.758331071516107
TUMBACO,2028-04-01,,7.76743502253258
TUMBACO,2028-05-01,,8.190309182368408
TUMBACO,2028-06-01,,7.976702562846359
TUMBACO,2028-07-01,,7.940265139498499
TUMBACO,2028-08-01,,8.660564140365892
TUMBACO,2028-09-01,,9.685171195723068
TUMBACO,2028-10-01,,8.815864548784072
TUMBACO,2028-11-01,,8.862133221120775
TUMBACO,2028-12-01,,8.502705771720676
